Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
146772,AAA Batteries (4-pack),1,2.99,01/07/19 19:16,"740 North St, Los Angeles, CA 90001"
146773,27in FHD Monitor,1,149.99,01/25/19 21:29,"790 1st St, San Francisco, CA 94016"
146774,AA Batteries (4-pack),2,3.84,01/03/19 01:20,"650 Highland St, Austin, TX 73301"
146775,Apple Airpods Headphones,1,150,01/07/19 14:39,"902 11th St, Dallas, TX 75001"
146775,20in Monitor,1,109.99,01/07/19 14:39,"902 11th St, Dallas, TX 75001"
146776,Wired Headphones,2,11.99,01/10/19 12:17,"985 Church St, San Francisco, CA 94016"
146777,Wired Headphones,1,11.99,01/26/19 17:55,"617 Walnut St, Atlanta, GA 30301"
146778,27in FHD Monitor,1,149.99,01/05/19 10:05,"61 13th St, San Francisco, CA 94016"
146779,27in FHD Monitor,1,149.99,01/23/19 12:11,"208 9th St, San Francisco, CA 94016"
146780,34in Ultrawide Monitor,1,379.99,01/23/19 16:47,"485 Willow St, Portland, OR 97035"
146781,AAA Batteries (4-pack),1,2.99,01/26/19 11:40,"128 River St, Los Angeles, CA 90001"
146782,AAA Batteries (4-pack),1,2.99,01/30/19 09:55,"13 Lincoln St, Los Angeles, CA 90001"
146783,34in Ultrawide Monitor,1,379.99,01/07/19 21:33,"824 10th St, Dallas, TX 75001"
146784,34in Ultrawide Monitor,1,379.99,01/12/19 14:42,"936 Maple St, Atlanta, GA 30301"
146785,Wired Headphones,2,11.99,01/04/19 16:35,"738 Walnut St, Portland, OR 97035"
146786,Lightning Charging Cable,2,14.95,01/08/19 19:03,"535 2nd St, Dallas, TX 75001"
146787,AA Batteries (4-pack),1,3.84,01/26/19 11:14,"952 Cedar St, Dallas, TX 75001"
146788,Bose SoundSport Headphones,1,99.99,01/18/19 17:08,"273 5th St, New York City, NY 10001"
146789,Bose SoundSport Headphones,1,99.99,01/07/19 16:51,"208 8th St, New York City, NY 10001"
146790,Apple Airpods Headphones,1,150,01/23/19 17:43,"524 Main St, Dallas, TX 75001"
146791,AA Batteries (4-pack),1,3.84,01/12/19 13:36,"893 Lakeview St, San Francisco, CA 94016"
146792,Wired Headphones,1,11.99,01/19/19 15:25,"115 Maple St, San Francisco, CA 94016"
146793,27in FHD Monitor,1,149.99,01/03/19 13:07,"992 Cedar St, New York City, NY 10001"
146794,Vareebadd Phone,1,400,01/12/19 15:14,"35 Wilson St, Los Angeles, CA 90001"
146794,Wired Headphones,1,11.99,01/12/19 15:14,"35 Wilson St, Los Angeles, CA 90001"
146795,Bose SoundSport Headphones,1,99.99,01/12/19 09:02,"550 Maple St, San Francisco, CA 94016"
146796,iPhone,1,700,01/07/19 20:01,"854 Willow St, Dallas, TX 75001"
146797,USB-C Charging Cable,1,11.95,01/14/19 19:17,"933 Walnut St, Los Angeles, CA 90001"
146798,Wired Headphones,1,11.99,01/30/19 14:21,"347 8th St, New York City, NY 10001"
146798,USB-C Charging Cable,1,11.95,01/30/19 14:21,"347 8th St, New York City, NY 10001"
146799,AA Batteries (4-pack),2,3.84,01/28/19 14:07,"12 Washington St, Austin, TX 73301"
146800,27in FHD Monitor,1,149.99,01/12/19 19:45,"372 Washington St, Los Angeles, CA 90001"
146801,Bose SoundSport Headphones,1,99.99,01/06/19 00:10,"142 Johnson St, San Francisco, CA 94016"
146802,27in FHD Monitor,1,149.99,01/11/19 13:34,"998 5th St, Boston, MA 02215"
146803,Bose SoundSport Headphones,1,99.99,01/07/19 22:17,"975 2nd St, San Francisco, CA 94016"
146804,34in Ultrawide Monitor,1,379.99,01/22/19 14:41,"536 Elm St, New York City, NY 10001"
146805,Apple Airpods Headphones,1,150,01/13/19 11:16,"178 Meadow St, San Francisco, CA 94016"
146806,Apple Airpods Headphones,1,150,01/18/19 16:38,"484 Park St, Portland, OR 97035"
146807,Apple Airpods Headphones,1,150,01/08/19 15:08,"641 11th St, Los Angeles, CA 90001"
146808,AAA Batteries (4-pack),1,2.99,01/27/19 02:13,"308 1st St, Boston, MA 02215"
146809,Wired Headphones,1,11.99,01/29/19 19:13,"610 North St, New York City, NY 10001"
146810,Apple Airpods Headphones,1,150,01/13/19 10:39,"588 4th St, New York City, NY 10001"
146811,USB-C Charging Cable,1,11.95,01/04/19 16:03,"560 Park St, San Francisco, CA 94016"
146812,iPhone,1,700,01/08/19 21:32,"338 Meadow St, Boston, MA 02215"
146813,Apple Airpods Headphones,1,150,01/30/19 18:26,"208 Maple St, Dallas, TX 75001"
146814,Bose SoundSport Headphones,1,99.99,01/15/19 17:57,"965 8th St, Portland, ME 04101"
146815,Wired Headphones,1,11.99,01/31/19 00:44,"942 North St, Dallas, TX 75001"
146816,Apple Airpods Headphones,1,150,01/26/19 00:42,"230 10th St, Dallas, TX 75001"
146817,AA Batteries (4-pack),1,3.84,01/25/19 08:19,"633 Cedar St, Seattle, WA 98101"
146818,20in Monitor,1,109.99,01/30/19 22:20,"475 Highland St, Los Angeles, CA 90001"
146819,Bose SoundSport Headphones,1,99.99,01/25/19 16:51,"385 Meadow St, San Francisco, CA 94016"
146820,Wired Headphones,1,11.99,01/13/19 12:12,"558 Pine St, Boston, MA 02215"
146821,Bose SoundSport Headphones,1,99.99,01/13/19 16:54,"449 Lakeview St, San Francisco, CA 94016"
146822,Lightning Charging Cable,1,14.95,01/30/19 19:11,"515 Sunset St, San Francisco, CA 94016"
146823,AA Batteries (4-pack),1,3.84,01/04/19 10:05,"815 Center St, New York City, NY 10001"
146824,27in FHD Monitor,1,149.99,01/14/19 10:11,"982 2nd St, Boston, MA 02215"
146825,AAA Batteries (4-pack),1,2.99,01/05/19 07:00,"778 Meadow St, San Francisco, CA 94016"
146826,Lightning Charging Cable,1,14.95,01/16/19 18:44,"437 Walnut St, San Francisco, CA 94016"
146827,27in FHD Monitor,1,149.99,01/29/19 20:39,"167 Spruce St, Los Angeles, CA 90001"
146828,Vareebadd Phone,1,400,01/14/19 17:17,"324 5th St, Boston, MA 02215"
146829,iPhone,1,700,01/26/19 10:17,"834 Jefferson St, Boston, MA 02215"
146829,Apple Airpods Headphones,1,150,01/26/19 10:17,"834 Jefferson St, Boston, MA 02215"
146830,AAA Batteries (4-pack),1,2.99,01/21/19 22:29,"781 Maple St, Seattle, WA 98101"
146830,Lightning Charging Cable,1,14.95,01/21/19 22:29,"781 Maple St, Seattle, WA 98101"
146831,USB-C Charging Cable,1,11.95,01/29/19 14:18,"375 Elm St, Atlanta, GA 30301"
146832,27in FHD Monitor,1,149.99,01/16/19 16:45,"125 Dogwood St, Los Angeles, CA 90001"
146833,Apple Airpods Headphones,1,150,01/24/19 11:19,"901 West St, Atlanta, GA 30301"
146834,Lightning Charging Cable,1,14.95,01/12/19 19:13,"506 West St, Boston, MA 02215"
146835,AA Batteries (4-pack),1,3.84,01/22/19 14:43,"398 12th St, Austin, TX 73301"
146836,ThinkPad Laptop,1,999.99,01/05/19 08:36,"76 Lakeview St, Atlanta, GA 30301"
146837,AA Batteries (4-pack),1,3.84,01/26/19 22:06,"470 Park St, Dallas, TX 75001"
146838,Macbook Pro Laptop,1,1700,01/05/19 11:08,"269 Park St, San Francisco, CA 94016"
146839,34in Ultrawide Monitor,1,379.99,01/31/19 00:00,"778 Chestnut St, Los Angeles, CA 90001"
146840,Apple Airpods Headphones,1,150,01/13/19 07:57,"694 4th St, San Francisco, CA 94016"
146841,AA Batteries (4-pack),5,3.84,01/02/19 00:25,"676 Lake St, Seattle, WA 98101"
146842,27in 4K Gaming Monitor,1,389.99,01/29/19 18:20,"376 West St, San Francisco, CA 94016"
146843,LG Washing Machine,1,600.0,01/20/19 10:24,"708 Park St, New York City, NY 10001"
146844,Lightning Charging Cable,1,14.95,01/06/19 15:43,"304 6th St, San Francisco, CA 94016"
146845,Lightning Charging Cable,1,14.95,01/21/19 12:57,"489 Jackson St, Dallas, TX 75001"
146846,AA Batteries (4-pack),1,3.84,01/20/19 11:38,"815 Forest St, San Francisco, CA 94016"
146847,USB-C Charging Cable,2,11.95,01/02/19 16:52,"588 West St, Portland, OR 97035"
146848,USB-C Charging Cable,1,11.95,01/24/19 18:20,"722 Sunset St, Atlanta, GA 30301"
146848,AA Batteries (4-pack),1,3.84,01/24/19 18:20,"722 Sunset St, Atlanta, GA 30301"
146849,Vareebadd Phone,1,400,01/20/19 10:29,"354 Washington St, New York City, NY 10001"
146849,USB-C Charging Cable,1,11.95,01/20/19 10:29,"354 Washington St, New York City, NY 10001"
146850,iPhone,1,700,01/29/19 17:43,"558 Adams St, Austin, TX 73301"
146850,Lightning Charging Cable,1,14.95,01/29/19 17:43,"558 Adams St, Austin, TX 73301"
146851,USB-C Charging Cable,1,11.95,01/13/19 16:42,"350 Hill St, San Francisco, CA 94016"
146852,Wired Headphones,1,11.99,01/26/19 21:34,"624 Washington St, Atlanta, GA 30301"
146853,Wired Headphones,1,11.99,01/28/19 14:34,"730 5th St, Seattle, WA 98101"
146854,Wired Headphones,2,11.99,01/27/19 11:00,"114 Ridge St, Atlanta, GA 30301"
146855,USB-C Charging Cable,1,11.95,01/23/19 13:48,"117 Church St, Seattle, WA 98101"
146856,Lightning Charging Cable,1,14.95,01/24/19 20:47,"100 North St, Seattle, WA 98101"
146857,Bose SoundSport Headphones,1,99.99,01/29/19 15:38,"230 7th St, Atlanta, GA 30301"
146858,AAA Batteries (4-pack),2,2.99,01/28/19 10:24,"297 10th St, Seattle, WA 98101"
146859,Google Phone,1,600,01/11/19 01:16,"564 Main St, Austin, TX 73301"
146859,USB-C Charging Cable,1,11.95,01/11/19 01:16,"564 Main St, Austin, TX 73301"
146860,AA Batteries (4-pack),2,3.84,01/31/19 20:16,"362 North St, San Francisco, CA 94016"
146861,AA Batteries (4-pack),1,3.84,01/21/19 22:02,"381 West St, New York City, NY 10001"
146862,27in 4K Gaming Monitor,1,389.99,01/22/19 11:41,"642 Willow St, San Francisco, CA 94016"
146863,LG Washing Machine,1,600.0,01/09/19 09:18,"512 Elm St, San Francisco, CA 94016"
146864,Lightning Charging Cable,1,14.95,01/23/19 18:25,"781 Church St, New York City, NY 10001"
146865,34in Ultrawide Monitor,1,379.99,01/07/19 14:19,"664 Forest St, San Francisco, CA 94016"
146866,Lightning Charging Cable,1,14.95,01/31/19 17:18,"911 Washington St, Boston, MA 02215"
146867,USB-C Charging Cable,1,11.95,01/04/19 12:58,"196 Forest St, New York City, NY 10001"
146868,AAA Batteries (4-pack),4,2.99,01/30/19 22:07,"710 12th St, Los Angeles, CA 90001"
146869,USB-C Charging Cable,1,11.95,01/29/19 12:22,"966 Jefferson St, Los Angeles, CA 90001"
146870,Google Phone,1,600,01/19/19 19:44,"351 Church St, Seattle, WA 98101"
146870,USB-C Charging Cable,1,11.95,01/19/19 19:44,"351 Church St, Seattle, WA 98101"
146871,Wired Headphones,1,11.99,01/29/19 11:48,"764 River St, Dallas, TX 75001"
146872,AAA Batteries (4-pack),1,2.99,01/17/19 05:53,"222 6th St, Portland, ME 04101"
146873,USB-C Charging Cable,1,11.95,01/19/19 13:54,"870 Cedar St, New York City, NY 10001"
146874,Lightning Charging Cable,1,14.95,01/17/19 23:39,"345 North St, Boston, MA 02215"
146875,Lightning Charging Cable,1,14.95,01/19/19 22:57,"148 4th St, New York City, NY 10001"
146876,Lightning Charging Cable,1,14.95,01/08/19 17:37,"635 10th St, Seattle, WA 98101"
146877,AAA Batteries (4-pack),1,2.99,01/07/19 08:28,"171 Sunset St, New York City, NY 10001"
146878,Bose SoundSport Headphones,1,99.99,01/22/19 22:11,"39 South St, San Francisco, CA 94016"
146879,34in Ultrawide Monitor,1,379.99,01/18/19 11:14,"191 Elm St, Los Angeles, CA 90001"
146880,Bose SoundSport Headphones,1,99.99,01/07/19 22:21,"444 Madison St, Atlanta, GA 30301"
146881,Apple Airpods Headphones,1,150,01/31/19 10:04,"735 Washington St, Los Angeles, CA 90001"
146882,Apple Airpods Headphones,1,150,01/17/19 15:01,"545 Chestnut St, New York City, NY 10001"
146883,Lightning Charging Cable,1,14.95,01/24/19 18:38,"776 Wilson St, Los Angeles, CA 90001"
146884,ThinkPad Laptop,1,999.99,01/30/19 16:01,"179 2nd St, San Francisco, CA 94016"
146885,34in Ultrawide Monitor,1,379.99,01/02/19 06:39,"894 Church St, San Francisco, CA 94016"
146886,ThinkPad Laptop,1,999.99,01/10/19 15:15,"891 Chestnut St, Atlanta, GA 30301"
146886,AA Batteries (4-pack),1,3.84,01/10/19 15:15,"891 Chestnut St, Atlanta, GA 30301"
146887,Apple Airpods Headphones,1,150,01/19/19 17:17,"47 Walnut St, Los Angeles, CA 90001"
146888,Lightning Charging Cable,2,14.95,01/28/19 16:38,"817 Jefferson St, New York City, NY 10001"
146889,AA Batteries (4-pack),1,3.84,01/27/19 22:45,"974 6th St, San Francisco, CA 94016"
146890,AAA Batteries (4-pack),1,2.99,01/27/19 13:29,"579 6th St, Los Angeles, CA 90001"
146891,27in FHD Monitor,1,149.99,01/19/19 13:17,"29 Meadow St, New York City, NY 10001"
146892,AAA Batteries (4-pack),2,2.99,01/26/19 17:21,"936 Lincoln St, San Francisco, CA 94016"
146893,AAA Batteries (4-pack),1,2.99,01/28/19 12:24,"451 Washington St, San Francisco, CA 94016"
146894,USB-C Charging Cable,1,11.95,01/20/19 10:36,"439 9th St, Los Angeles, CA 90001"
146895,Wired Headphones,1,11.99,01/21/19 16:47,"405 North St, Los Angeles, CA 90001"
146896,Wired Headphones,1,11.99,01/17/19 23:59,"944 10th St, Dallas, TX 75001"
146897,Lightning Charging Cable,1,14.95,01/17/19 07:37,"185 1st St, Los Angeles, CA 90001"
146898,34in Ultrawide Monitor,1,379.99,01/22/19 22:14,"987 Jefferson St, Portland, OR 97035"
146899,Bose SoundSport Headphones,1,99.99,01/13/19 13:24,"934 Spruce St, San Francisco, CA 94016"
146900,Lightning Charging Cable,2,14.95,01/10/19 04:52,"991 North St, Atlanta, GA 30301"
146901,Wired Headphones,1,11.99,01/22/19 19:25,"970 Walnut St, Dallas, TX 75001"
146902,Flatscreen TV,1,300,01/07/19 17:27,"438 Willow St, Los Angeles, CA 90001"
146903,Wired Headphones,1,11.99,01/30/19 23:19,"262 Walnut St, Seattle, WA 98101"
146904,34in Ultrawide Monitor,1,379.99,01/30/19 00:56,"268 South St, Los Angeles, CA 90001"
146905,USB-C Charging Cable,1,11.95,01/21/19 22:15,"801 12th St, Dallas, TX 75001"
146905,AAA Batteries (4-pack),1,2.99,01/21/19 22:15,"801 12th St, Dallas, TX 75001"
146906,USB-C Charging Cable,1,11.95,01/01/19 16:14,"596 12th St, Portland, OR 97035"
146907,27in FHD Monitor,1,149.99,01/12/19 16:59,"2 Cherry St, San Francisco, CA 94016"
146908,USB-C Charging Cable,1,11.95,01/08/19 08:58,"423 Madison St, New York City, NY 10001"
146909,34in Ultrawide Monitor,1,379.99,01/24/19 12:47,"231 1st St, New York City, NY 10001"
146910,USB-C Charging Cable,1,11.95,01/10/19 12:03,"608 River St, San Francisco, CA 94016"
146911,Lightning Charging Cable,1,14.95,01/01/19 16:27,"661 Walnut St, Atlanta, GA 30301"
146912,USB-C Charging Cable,1,11.95,01/07/19 10:38,"899 Center St, San Francisco, CA 94016"
146913,34in Ultrawide Monitor,1,379.99,01/20/19 17:44,"366 Lakeview St, San Francisco, CA 94016"
146914,Flatscreen TV,1,300,01/11/19 19:47,"578 Cherry St, San Francisco, CA 94016"
146915,ThinkPad Laptop,1,999.99,01/30/19 23:37,"741 Highland St, Atlanta, GA 30301"
146916,USB-C Charging Cable,1,11.95,01/01/19 22:24,"721 Willow St, Portland, OR 97035"
146916,AA Batteries (4-pack),2,3.84,01/01/19 22:24,"721 Willow St, Portland, OR 97035"
146917,Lightning Charging Cable,1,14.95,01/03/19 11:27,"68 Park St, San Francisco, CA 94016"
146918,iPhone,1,700,01/22/19 11:36,"465 Madison St, New York City, NY 10001"
146919,AA Batteries (4-pack),1,3.84,01/07/19 11:59,"695 1st St, Dallas, TX 75001"
146920,Lightning Charging Cable,1,14.95,01/25/19 15:11,"714 Church St, Dallas, TX 75001"
146921,AAA Batteries (4-pack),1,2.99,01/23/19 15:15,"834 Lake St, Dallas, TX 75001"
146922,Lightning Charging Cable,1,14.95,01/24/19 16:26,"173 Dogwood St, Los Angeles, CA 90001"
146923,Vareebadd Phone,1,400,01/26/19 11:30,"771 Washington St, San Francisco, CA 94016"
146924,AAA Batteries (4-pack),2,2.99,01/28/19 11:58,"368 Walnut St, Los Angeles, CA 90001"
146925,USB-C Charging Cable,1,11.95,01/09/19 18:12,"499 Spruce St, Los Angeles, CA 90001"
146926,Wired Headphones,1,11.99,01/18/19 16:31,"221 Washington St, Dallas, TX 75001"
146927,27in 4K Gaming Monitor,1,389.99,01/10/19 11:14,"188 Maple St, Atlanta, GA 30301"
146928,27in 4K Gaming Monitor,1,389.99,01/31/19 21:15,"275 Jefferson St, New York City, NY 10001"
146929,USB-C Charging Cable,2,11.95,01/16/19 11:54,"378 Johnson St, Boston, MA 02215"
146930,AA Batteries (4-pack),1,3.84,01/25/19 18:10,"180 Dogwood St, San Francisco, CA 94016"
146931,Lightning Charging Cable,1,14.95,01/28/19 22:47,"412 Sunset St, Dallas, TX 75001"
146932,Wired Headphones,1,11.99,01/26/19 20:54,"261 Chestnut St, Portland, OR 97035"
146933,Macbook Pro Laptop,1,1700,01/18/19 21:10,"25 Willow St, Atlanta, GA 30301"
146934,Flatscreen TV,1,300,01/27/19 16:10,"363 Lake St, Dallas, TX 75001"
146935,Macbook Pro Laptop,1,1700,01/23/19 14:10,"167 North St, Atlanta, GA 30301"
146936,Vareebadd Phone,1,400,01/18/19 02:32,"734 Walnut St, San Francisco, CA 94016"
146937,Lightning Charging Cable,1,14.95,01/18/19 12:07,"952 9th St, Portland, OR 97035"
146938,Lightning Charging Cable,1,14.95,01/18/19 17:09,"16 5th St, Los Angeles, CA 90001"
146939,AA Batteries (4-pack),1,3.84,01/10/19 14:51,"738 Willow St, San Francisco, CA 94016"
146940,Wired Headphones,1,11.99,01/01/19 13:29,"278 Forest St, Atlanta, GA 30301"
146941,Wired Headphones,1,11.99,01/02/19 21:39,"360 Dogwood St, Boston, MA 02215"
146942,34in Ultrawide Monitor,1,379.99,01/25/19 18:20,"842 Dogwood St, Boston, MA 02215"
146943,AAA Batteries (4-pack),1,2.99,01/30/19 07:58,"190 North St, Portland, OR 97035"
146944,USB-C Charging Cable,1,11.95,01/19/19 08:49,"98 West St, Dallas, TX 75001"
146945,iPhone,1,700,01/09/19 10:28,"653 Sunset St, Atlanta, GA 30301"
146945,Lightning Charging Cable,1,14.95,01/09/19 10:28,"653 Sunset St, Atlanta, GA 30301"
146946,Wired Headphones,1,11.99,01/25/19 14:02,"746 14th St, Boston, MA 02215"
146947,34in Ultrawide Monitor,1,379.99,01/12/19 10:10,"587 5th St, San Francisco, CA 94016"
146948,USB-C Charging Cable,1,11.95,01/12/19 23:28,"274 Center St, New York City, NY 10001"
146949,iPhone,1,700,01/09/19 19:17,"149 Center St, New York City, NY 10001"
146950,Bose SoundSport Headphones,1,99.99,01/17/19 12:37,"474 Cherry St, Atlanta, GA 30301"
146951,Google Phone,1,600,01/23/19 10:06,"224 11th St, Dallas, TX 75001"
146951,USB-C Charging Cable,1,11.95,01/23/19 10:06,"224 11th St, Dallas, TX 75001"
146952,Wired Headphones,1,11.99,01/18/19 10:40,"867 Park St, Boston, MA 02215"
146953,AAA Batteries (4-pack),1,2.99,01/14/19 19:44,"73 Cedar St, New York City, NY 10001"
146954,Lightning Charging Cable,1,14.95,01/13/19 19:51,"547 Wilson St, Seattle, WA 98101"
146955,Apple Airpods Headphones,1,150,01/19/19 11:11,"630 Park St, San Francisco, CA 94016"
146956,iPhone,1,700,01/25/19 15:51,"803 Lincoln St, Seattle, WA 98101"
146957,ThinkPad Laptop,1,999.99,01/29/19 20:44,"658 Adams St, New York City, NY 10001"
146957,27in FHD Monitor,1,149.99,01/29/19 20:44,"658 Adams St, New York City, NY 10001"
146958,34in Ultrawide Monitor,1,379.99,01/25/19 19:17,"402 Main St, Los Angeles, CA 90001"
146959,Lightning Charging Cable,1,14.95,01/06/19 08:00,"308 Cedar St, Boston, MA 02215"
146960,AAA Batteries (4-pack),1,2.99,01/10/19 17:44,"140 8th St, Los Angeles, CA 90001"
146961,Wired Headphones,1,11.99,01/20/19 20:59,"420 West St, San Francisco, CA 94016"
146962,AA Batteries (4-pack),1,3.84,01/17/19 04:57,"274 Lake St, San Francisco, CA 94016"
146963,AA Batteries (4-pack),2,3.84,01/09/19 15:23,"442 2nd St, Los Angeles, CA 90001"
146964,Apple Airpods Headphones,1,150,01/05/19 14:13,"647 North St, New York City, NY 10001"
146965,27in 4K Gaming Monitor,1,389.99,01/05/19 14:56,"707 Walnut St, San Francisco, CA 94016"
146966,Bose SoundSport Headphones,1,99.99,01/10/19 15:25,"784 1st St, San Francisco, CA 94016"
146967,AAA Batteries (4-pack),2,2.99,01/10/19 12:16,"486 Main St, Dallas, TX 75001"
146968,Google Phone,1,600,01/23/19 13:36,"287 11th St, San Francisco, CA 94016"
146969,27in 4K Gaming Monitor,1,389.99,01/20/19 09:06,"183 Meadow St, Seattle, WA 98101"
146970,ThinkPad Laptop,1,999.99,01/13/19 11:36,"511 Willow St, Boston, MA 02215"
146971,USB-C Charging Cable,1,11.95,01/18/19 20:29,"991 14th St, Atlanta, GA 30301"
146972,AAA Batteries (4-pack),1,2.99,01/05/19 22:14,"284 Dogwood St, San Francisco, CA 94016"
146973,Macbook Pro Laptop,1,1700,01/26/19 10:25,"977 Center St, San Francisco, CA 94016"
146974,Apple Airpods Headphones,1,150,01/10/19 01:26,"846 Johnson St, New York City, NY 10001"
146975,Lightning Charging Cable,1,14.95,01/01/19 16:34,"543 9th St, San Francisco, CA 94016"
146976,34in Ultrawide Monitor,1,379.99,01/13/19 09:54,"610 4th St, Los Angeles, CA 90001"
146977,AAA Batteries (4-pack),1,2.99,01/21/19 11:02,"651 Hill St, San Francisco, CA 94016"
146978,27in 4K Gaming Monitor,1,389.99,01/02/19 15:55,"524 Jefferson St, Austin, TX 73301"
146979,27in 4K Gaming Monitor,1,389.99,01/21/19 13:11,"593 Cedar St, Los Angeles, CA 90001"
146980,USB-C Charging Cable,1,11.95,01/28/19 12:37,"582 Lakeview St, Dallas, TX 75001"
146981,AA Batteries (4-pack),1,3.84,01/30/19 21:29,"403 Ridge St, Boston, MA 02215"
146982,Lightning Charging Cable,1,14.95,01/16/19 18:11,"784 Lincoln St, Boston, MA 02215"
146983,Lightning Charging Cable,1,14.95,01/23/19 15:12,"94 Forest St, Portland, OR 97035"
146984,USB-C Charging Cable,2,11.95,01/17/19 10:23,"222 7th St, New York City, NY 10001"
146985,Google Phone,1,600,01/30/19 12:35,"955 Spruce St, Atlanta, GA 30301"
146986,20in Monitor,1,109.99,01/03/19 21:41,"240 5th St, Boston, MA 02215"
146987,AA Batteries (4-pack),5,3.84,01/02/19 09:14,"879 6th St, Los Angeles, CA 90001"
146988,AAA Batteries (4-pack),1,2.99,01/19/19 10:38,"906 Walnut St, Atlanta, GA 30301"
146989,27in 4K Gaming Monitor,1,389.99,01/15/19 15:06,"845 10th St, Dallas, TX 75001"
146990,Lightning Charging Cable,2,14.95,01/08/19 13:26,"691 Park St, New York City, NY 10001"
146991,27in FHD Monitor,1,149.99,01/01/19 17:35,"323 11th St, San Francisco, CA 94016"
146992,USB-C Charging Cable,1,11.95,01/06/19 01:41,"33 Main St, New York City, NY 10001"
146993,Apple Airpods Headphones,1,150,01/06/19 21:30,"723 Lincoln St, Los Angeles, CA 90001"
146994,AAA Batteries (4-pack),1,2.99,01/18/19 16:25,"302 14th St, New York City, NY 10001"
146995,27in FHD Monitor,1,149.99,01/18/19 07:13,"706 Jefferson St, Atlanta, GA 30301"
146996,AA Batteries (4-pack),2,3.84,01/24/19 21:47,"451 Jackson St, Los Angeles, CA 90001"
146997,Bose SoundSport Headphones,1,99.99,01/06/19 12:30,"485 Jefferson St, Los Angeles, CA 90001"
146998,USB-C Charging Cable,1,11.95,01/13/19 23:26,"541 Maple St, San Francisco, CA 94016"
146999,Lightning Charging Cable,1,14.95,01/05/19 00:24,"917 Lake St, Seattle, WA 98101"
147000,Lightning Charging Cable,1,14.95,01/14/19 14:45,"523 Hill St, Los Angeles, CA 90001"
147001,Apple Airpods Headphones,1,150,01/15/19 16:46,"218 Lakeview St, Portland, ME 04101"
147002,USB-C Charging Cable,1,11.95,01/12/19 09:35,"969 Lake St, Portland, ME 04101"
147003,Wired Headphones,1,11.99,01/04/19 10:38,"667 North St, New York City, NY 10001"
147004,Wired Headphones,1,11.99,01/30/19 22:45,"930 Highland St, New York City, NY 10001"
147005,AA Batteries (4-pack),1,3.84,01/23/19 22:17,"140 Hickory St, Seattle, WA 98101"
147006,Bose SoundSport Headphones,1,99.99,01/18/19 12:45,"422 Ridge St, New York City, NY 10001"
147007,Wired Headphones,1,11.99,01/18/19 10:38,"71 River St, Los Angeles, CA 90001"
147008,Wired Headphones,2,11.99,01/04/19 19:30,"384 Lincoln St, Boston, MA 02215"
147009,27in FHD Monitor,1,149.99,01/12/19 09:30,"964 Forest St, Los Angeles, CA 90001"
147010,AAA Batteries (4-pack),2,2.99,01/05/19 14:33,"575 Elm St, Boston, MA 02215"
147011,20in Monitor,1,109.99,01/22/19 01:04,"92 Jefferson St, Austin, TX 73301"
147012,AA Batteries (4-pack),2,3.84,01/04/19 16:36,"61 Park St, Boston, MA 02215"
147013,Lightning Charging Cable,1,14.95,01/19/19 10:25,"314 1st St, Los Angeles, CA 90001"
147014,Apple Airpods Headphones,1,150,01/01/19 19:22,"960 10th St, San Francisco, CA 94016"
147015,Wired Headphones,1,11.99,01/03/19 14:57,"402 Church St, Seattle, WA 98101"
147016,ThinkPad Laptop,1,999.99,01/27/19 12:21,"719 7th St, Austin, TX 73301"
147017,Apple Airpods Headphones,1,150,01/12/19 14:12,"860 4th St, Austin, TX 73301"
147018,Bose SoundSport Headphones,1,99.99,01/13/19 16:27,"323 Center St, Atlanta, GA 30301"
147019,Wired Headphones,2,11.99,01/25/19 11:02,"357 Jackson St, Boston, MA 02215"
147020,Wired Headphones,1,11.99,01/17/19 05:30,"54 Adams St, Los Angeles, CA 90001"
147021,27in FHD Monitor,1,149.99,01/10/19 17:34,"426 Lakeview St, San Francisco, CA 94016"
147022,Lightning Charging Cable,2,14.95,01/16/19 17:00,"562 Highland St, New York City, NY 10001"
147023,Lightning Charging Cable,1,14.95,01/25/19 21:01,"413 Adams St, Seattle, WA 98101"
147024,Google Phone,1,600,01/14/19 17:01,"516 Cedar St, Austin, TX 73301"
147024,USB-C Charging Cable,1,11.95,01/14/19 17:01,"516 Cedar St, Austin, TX 73301"
147025,Macbook Pro Laptop,1,1700,01/14/19 15:29,"519 Jefferson St, Boston, MA 02215"
147026,27in 4K Gaming Monitor,1,389.99,01/15/19 18:59,"164 Main St, San Francisco, CA 94016"
147027,AA Batteries (4-pack),2,3.84,01/19/19 09:18,"6 5th St, Atlanta, GA 30301"
147028,AAA Batteries (4-pack),4,2.99,01/14/19 16:02,"81 Ridge St, San Francisco, CA 94016"
147029,Lightning Charging Cable,1,14.95,01/25/19 19:56,"155 11th St, Atlanta, GA 30301"
147030,Lightning Charging Cable,1,14.95,01/05/19 07:24,"809 Johnson St, Boston, MA 02215"
147031,USB-C Charging Cable,1,11.95,01/04/19 10:10,"703 Jackson St, Boston, MA 02215"
147032,AA Batteries (4-pack),1,3.84,01/30/19 15:05,"634 Forest St, Seattle, WA 98101"
147033,Wired Headphones,1,11.99,01/12/19 16:06,"681 River St, Seattle, WA 98101"
147034,Bose SoundSport Headphones,1,99.99,01/28/19 10:39,"927 Elm St, Seattle, WA 98101"
